WD21CD,WD22CD,distance
E05010499,E05010499,0.0
E05010500,E05010500,0.0
E05010501,E05010501,0.0
E05010502,E05010502,0.0
E05010503,E05010503,0.0
E05010504,E05010504,0.0
E05010505,E05010505,1.9999999999686935e-05
E05010506,E05010506,0.0
E05010507,E05010507,0.0
E05010508,E05010508,0.0
E05010509,E05010509,0.0
E05010510,E05010510,0.0
E05010511,E05010511,0.0
E05010512,E05010512,0.0
E05010513,E05010513,0.0
E05010514,E05010514,0.0
E05010515,E05010515,0.0
E05010516,E05010516,0.0
E05010517,E05010517,0.0
E05010518,E05010518,0.0
E05010519,E05010519,0.0
E05010520,E05010520,0.0
E05010521,E05010521,0.0
E05010522,E05010522,0.0
E05010523,E05010523,9.999999996068709e-06
E05010524,E05010524,0.0
E05010525,E05010525,0.0
E05010526,E05010526,0.0
E05010527,E05010527,0.0
E05010528,E05010528,0.0
E05010529,E05010529,0.0
E05010530,E05010530,0.0
E05010531,E05010531,0.0
E05010532,E05010532,0.0
E05010533,E05010533,0.0
E05010550,E05010550,0.0
E05010551,E05010551,0.0
E05010552,E05010552,0.0
E05010553,E05010553,9.999999996068709e-06
E05010554,E05010554,0.0
E05010555,E05010555,0.0
E05010556,E05010556,0.0
E05010557,E05010557,0.0
E05010558,E05010558,0.0
E05010559,E05010559,0.0
E05010560,E05010560,0.0
E05010561,E05010561,0.0
E05010562,E05010562,0.0
E05010563,E05010563,0.0
E05010564,E05010564,0.0
E05010565,E05010565,0.0
E05010566,E05010566,0.0
E05010567,E05010567,0.0
E05010604,E05010604,0.0
E05010605,E05010605,0.0
E05010606,E05010606,0.0
E05010607,E05010607,0.0
E05010608,E05010608,0.0
E05010609,E05010609,0.0
E05010610,E05010610,0.0
E05010611,E05010611,0.0
E05010612,E05010612,0.0
E05010613,E05010613,0.0
E05010614,E05010614,0.0
E05010615,E05010615,0.0
E05010616,E05010616,0.0
E05010617,E05010617,0.0
E05010618,E05010618,0.0
E05010619,E05010619,0.0
E05010620,E05010620,0.0
E05010621,E05010621,0.0
E05010622,E05010622,0.0
E05010623,E05010623,0.0
E05010624,E05010624,0.0
E05010625,E05010625,0.0
E05010626,E05010626,0.0
E05010627,E05010627,0.0
E05010628,E05010628,1.0000000000065512e-05
E05010629,E05010629,0.0
E05010630,E05010630,0.0
E05010631,E05010631,1.0000000003174137e-05
E05010632,E05010632,0.0
E05010633,E05010633,0.0
E05010634,E05010634,0.0
E05010635,E05010635,0.0
E05010636,E05010636,0.0
E05010637,E05010637,0.0
E05010638,E05010638,0.0
E05010639,E05010639,0.0
E05010640,E05010640,0.0
E05010641,E05010641,0.0
E05010642,E05010642,0.0
E05010643,E05010643,0.0
E05010644,E05010644,0.0
E05010645,E05010645,0.0
E05010646,E05010646,0.0
E05010647,E05010647,0.0
E05010648,E05010648,0.0
E05010649,E05010649,0.0
E05010650,E05010650,0.0
E05010651,E05010651,0.0
E05010652,E05010652,0.0
E05010653,E05010653,0.0
E05010654,E05010654,0.0
E05010655,E05010655,0.0
E05010656,E05010656,0.0
E05010657,E05010657,0.0
E05010658,E05010658,0.0
E05010659,E05010659,0.0
E05010660,E05010660,0.0
E05010661,E05010661,0.0
E05010662,E05010662,0.0
E05010663,E05010663,0.0
E05010664,E05010664,0.0
E05010665,E05010665,0.0
E05010666,E05010666,0.0
E05010667,E05010667,0.0
E05010668,E05010668,0.0
E05010669,E05010669,0.0
E05010670,E05010670,0.0
E05010671,E05010671,1.0000000003174137e-05
E05010672,E05010672,0.0
E05010673,E05010673,0.0
E05010674,E05010674,0.0
E05010675,E05010675,0.0
E05010676,E05010676,0.0
E05010677,E05010677,0.0
E05010678,E05010678,0.0
E05010679,E05010679,0.0
E05010680,E05010680,0.0
E05010681,E05010681,0.0
E05010682,E05010682,0.0
E05010683,E05010683,0.0
E05010684,E05010684,0.0
E05010685,E05010685,9.999999996068709e-06
E05010686,E05010686,0.0
E05010687,E05010687,0.0
E05010688,E05010688,0.0
E05010689,E05010689,0.0
E05010690,E05010690,0.0
E05010691,E05010691,0.0
E05010692,E05010692,0.0
E05010693,E05010693,0.0
E05010694,E05010694,0.0
E05010695,E05010695,0.0
E05010696,E05010696,0.0
E05010697,E05010697,0.0
E05010698,E05010698,0.0
E05010699,E05010699,0.0
E05010700,E05010700,0.0
E05010701,E05010701,0.0
E05010702,E05010702,0.0
E05010703,E05010703,0.0
E05010704,E05010704,0.0
E05010705,E05010705,0.0
E05010706,E05010706,0.0
E05010707,E05010707,0.0
E05010708,E05010708,0.0
E05010709,E05010709,0.0
E05010710,E05010710,0.0
E05010711,E05010711,0.0
E05010712,E05010712,0.0
E05010713,E05010713,0.0
E05010714,E05010714,0.0
E05010715,E05010715,0.0
E05010716,E05010716,0.0
E05010717,E05010717,0.0
E05010718,E05010718,0.0
E05010719,E05010719,0.0
E05010720,E05010720,0.0
E05010721,E05010721,0.0
E05010722,E05010722,0.0
E05010723,E05010723,0.0
E05010724,E05010724,0.0
E05010725,E05010725,0.0
E05010726,E05010726,0.0
E05010727,E05010727,0.0
E05010728,E05010728,0.0
E05010729,E05010729,0.0
E05010730,E05010730,0.0
E05010731,E05010731,0.0
E05010732,E05010732,0.0
E05010733,E05010733,0.0
E05010734,E05010734,0.0
E05010735,E05010735,0.0
E05010736,E05010736,0.0
E05010737,E05010737,0.0
E05010738,E05010738,0.0
E05010739,E05010739,9.999999996068709e-06
E05010740,E05010740,0.0
E05010741,E05010741,0.0
E05010742,E05010742,0.0
E05010743,E05010743,0.0
E05010744,E05010744,0.0
E05010745,E05010745,0.0
E05010746,E05010746,0.0
E05010747,E05010747,1.0000000003174137e-05
E05010748,E05010748,0.0
E05010755,E05010755,0.0
E05010756,E05010756,0.0
E05010757,E05010757,0.0
E05010758,E05010758,0.0
E05010759,E05010759,0.0
E05010760,E05010760,0.0
E05010774,E05014277,0.030776577132619026
E05010775,E05014320,0.0494119955071606
E05010776,E05014250,0.02904894146092169
E05010777,E05014335,0.07568517952677468
E05010778,E05012011,0.06161261964890251
E05010779,E05014316,0.07500320126501231
E05010780,E05014316,0.06897989997093115
E05010781,E05010781,0.0
E05010782,E05010782,0.0
E05010783,E05010783,0.0
E05010784,E05010784,0.0
E05010785,E05010785,2.0000000000020002e-05
E05010786,E05010786,0.0
E05010787,E05010787,0.0
E05010788,E05010788,0.0
E05010789,E05010789,0.0
E05010790,E05010790,0.0
E05010791,E05010791,0.0
E05010792,E05010792,0.0
E05010793,E05010793,0.0
E05010794,E05010794,0.0
E05010795,E05010795,0.0
E05010796,E05010796,0.0
E05010797,E05010797,0.0
E05010798,E05010798,0.0
E05010799,E05010799,0.0
E05010800,E05010800,0.0
E05010801,E05010801,0.0
E05010802,E05010802,0.0
E05010803,E05010803,0.0
E05010804,E05010804,0.0
E05010805,E05010805,0.0
E05010806,E05010806,0.0
E05010807,E05010807,0.0
E05010808,E05010808,0.0
E05010809,E05010809,0.0
E05010810,E05010810,0.0
E05010811,E05010811,0.0
E05010812,E05010812,0.0
E05010813,E05010813,0.0
E05010814,E05010814,0.0
E05010815,E05010815,0.0
E05010816,E05010816,0.0
E05010817,E05010817,0.0
E05010818,E05010818,0.0
E05010819,E05010819,0.0
E05010820,E05010820,0.0
E05010821,E05010821,0.0
E05010822,E05010822,0.0
E05010823,E05010823,0.0
E05010824,E05010824,0.0
E05010825,E05010825,0.0
E05010826,E05010826,0.0
E05010827,E05010827,0.0
E05010828,E05010828,0.0
E05010829,E05010829,0.0
E05010830,E05010830,0.0
E05010831,E05010831,0.0
E05010832,E05010832,0.0
E05010833,E05010833,0.0
E05010834,E05010834,0.0
E05010835,E05010835,0.0
E05010836,E05010836,0.0
E05010837,E05010837,0.0
E05010838,E05010838,0.0
E05010839,E05010839,0.0
E05010840,E05010840,0.0
E05010841,E05010841,0.0
E05010842,E05010842,0.0
E05010843,E05010843,0.0
E05010844,E05010844,0.0
E05010845,E05010845,0.0
E05010846,E05010846,0.0
E05010847,E05010847,0.0
E05010848,E05010848,0.0
E05010849,E05010849,0.0
E05010850,E05010850,0.0
E05010851,E05010851,0.0
E05010852,E05010852,0.0
E05010853,E05010853,0.0
E05010854,E05010854,0.0
E05010855,E05010855,0.0
E05010856,E05010856,0.0
E05010857,E05010857,0.0
E05010858,E05010858,0.0
E05010859,E05010859,0.0
E05010860,E05010860,0.0
E05010861,E05010861,0.0
E05010862,E05010862,0.0
E05010863,E05010863,0.0
E05010864,E05010864,0.0
E05010865,E05010865,0.0
E05010866,E05010866,0.0
E05010867,E05010867,0.0
E05010868,E05010868,0.0
E05010869,E05010869,0.0
E05010870,E05010870,0.0
E05010871,E05010871,0.0
E05010872,E05010872,0.0
E05010873,E05010873,0.0
E05010874,E05010874,0.0
E05010875,E05010875,0.0
E05010876,E05010876,0.0
E05010877,E05010877,0.0
E05010878,E05010878,0.0
E05010879,E05010879,0.0
E05010880,E05010880,0.0
E05010881,E05010881,0.0
E05010882,E05010882,0.0
E05010883,E05010883,0.0
E05010884,E05010884,0.0
E05010885,E05010885,0.0
E05010886,E05010886,0.0
E05010887,E05010887,0.0
E05010888,E05010888,0.0
E05010889,E05010889,0.0
E05010890,E05010890,0.0
E05010891,E05010891,0.0
E05010892,E05010892,0.0
E05010893,E05010893,0.0
E05010894,E05010894,0.0
E05010895,E05010895,0.0
E05010896,E05010896,0.0
E05010897,E05010897,0.0
E05010898,E05010898,9.999999996068709e-06
E05010899,E05010899,0.0
E05010900,E05010900,0.0
E05010901,E05010901,0.0
E05010902,E05010902,0.0
E05010903,E05010903,0.0
E05010904,E05010904,2.2360679772959757e-05
E05010905,E05010905,0.0
E05010906,E05010906,0.0
E05010907,E05010907,0.0
E05010908,E05010908,0.0
E05010909,E05010909,0.0
E05010910,E05010910,0.0
E05010911,E05010911,0.0
E05010912,E05010912,0.0
E05010913,E05010913,0.0
E05010914,E05010914,0.0
E05010915,E05010915,0.0
E05010916,E05010916,0.0
E05010917,E05010917,0.0
E05010918,E05010918,0.0
E05010921,E05010921,0.0
E05010922,E05010922,0.0
E05010923,E05010923,0.0
E05010924,E05010924,0.0
E05010925,E05010925,0.0
E05010926,E05010926,0.0
E05010928,E05010928,0.0
E05010929,E05010929,0.0
E05010930,E05010930,0.0
E05010932,E05010932,0.0
E05010933,E05010933,0.0
E05010934,E05010934,0.0
E05010935,E05010935,0.0
E05010936,E05010936,0.0
E05010937,E05010937,0.0
E05010938,E05010938,0.0
E05010939,E05010939,0.0
E05010940,E05010940,0.0
E05010941,E05010941,0.0
E05010942,E05010942,0.0
E05010943,E05010943,0.0
E05010944,E05010944,0.0
E05010945,E05010945,0.0
E05010946,E05010946,0.0
E05010947,E05010947,0.0
E05010948,E05010948,0.0
E05010949,E05010949,0.0
E05010950,E05010950,0.0
E05010951,E05010951,1.0000000000065512e-05
E05010952,E05010952,0.0
E05010953,E05010953,0.0
E05010954,E05010954,0.0
E05010955,E05010955,0.0
E05010956,E05010956,0.0
E05010957,E05010957,0.0
E05010958,E05010958,0.0
E05010959,E05010959,0.0
E05010960,E05010960,0.0
E05010961,E05010961,0.0
E05010962,E05010962,0.0
E05010963,E05010963,0.0
E05010964,E05010964,0.0
E05010965,E05010965,0.0
E05010966,E05010966,0.0
E05010967,E05010967,0.0
E05010969,E05010969,0.0
E05010972,E05010972,0.0
E05010973,E05010973,0.0
E05010975,E05010975,0.0
E05010976,E05010976,0.0
E05010981,E05010981,0.0
E05010982,E05010982,0.0
E05010986,E05010986,0.0
E05010987,E05010987,0.0
E05010988,E05010988,0.0
E05010990,E05010990,0.0
E05010991,E05010991,0.0
E05010992,E05010992,0.0
E05010995,E05010995,4.0000000000040004e-05
E05010996,E05010996,4.0000000000040004e-05
E05010997,E05010997,0.0
E05010998,E05010998,2.2360679776534605e-05
E05010999,E05010999,1.999999999990898e-05
E05011000,E05011000,0.0
E05011001,E05011001,0.0
E05011002,E05011002,0.0
E05011003,E05011003,0.0
E05011004,E05011004,0.0
E05011005,E05011005,3.0000000000196536e-05
E05011006,E05011006,1.4142135626021728e-05
E05011007,E05011007,2.0000000000131024e-05
E05011008,E05011008,1.9999999999242846e-05
E05011009,E05011009,1.9999999999242846e-05
E05011010,E05011010,3.605551275832481e-05
E05011011,E05011011,0.0
E05011012,E05011012,0.0
E05011013,E05011013,0.0
E05011014,E05011014,0.0
E05011015,E05011015,0.0
E05011016,E05011016,0.0
E05011017,E05011017,0.0
E05011018,E05011018,0.0
E05011019,E05011019,0.0
E05011020,E05011020,0.0
E05011021,E05011021,0.0
E05011022,E05011022,0.0
E05011023,E05011023,0.0
E05011024,E05011024,0.0
E05011025,E05011025,0.0
E05011026,E05011026,0.0
E05011027,E05011027,0.0
E05011028,E05011028,0.0
E05011029,E05011029,0.0
E05011030,E05011030,0.0
E05011031,E05011031,0.0
E05011032,E05011032,0.0
E05011033,E05011033,0.0
E05011034,E05011034,0.0
E05011035,E05011035,0.0
E05011036,E05011036,0.0
E05011037,E05011037,0.0
E05011038,E05011038,0.0
E05011039,E05011039,0.0
E05011040,E05011040,0.0
E05011041,E05011041,0.0
E05011042,E05011042,0.0
E05011043,E05011043,0.0
E05011044,E05011044,0.0
E05011045,E05011045,0.0
E05011046,E05011046,0.0
E05011047,E05011047,0.0
E05011048,E05011048,0.0
E05011049,E05011049,0.0
E05011050,E05011050,0.0
E05011051,E05011051,0.0
E05011052,E05011052,0.0
E05011053,E05011053,0.0
E05011054,E05011054,0.0
E05011055,E05011055,0.0
E05011056,E05011056,0.0
E05011057,E05011057,0.0
E05011058,E05011058,0.0
E05011059,E05011059,0.0
E05011060,E05011060,0.0
E05011061,E05011061,0.0
E05011062,E05011062,0.0
E05011063,E05011063,0.0
E05011064,E05011064,0.0
E05011065,E05011065,0.0
E05011066,E05011066,0.0
E05011067,E05011067,0.0
E05011068,E05011068,0.0
E05011069,E05011069,0.0
E05011070,E05011070,0.0
E05011071,E05011071,0.0
E05011072,E05011072,0.0
E05011073,E05011073,0.0
E05011074,E05011074,0.0
E05011075,E05011075,0.0
E05011076,E05011076,0.0
E05011077,E05011077,0.0
E05011078,E05011078,0.0
E05011079,E05011079,0.0
E05011080,E05011080,0.0
E05011081,E05011081,0.0
E05011082,E05011082,0.0
E05011083,E05011083,0.0
E05011084,E05011084,0.0
E05011085,E05011085,0.0
E05011086,E05011086,0.0
E05011087,E05011087,9.999999996068709e-06
E05011088,E05011088,0.0
E05011089,E05011089,0.0
E05011090,E05011090,0.0
E05011091,E05011091,0.0
E05011092,E05011092,0.0
E05011093,E05011093,0.0
E05011094,E05011094,0.0
E05011095,E05011095,0.0
E05011096,E05011096,0.0
E05011097,E05011097,0.0
E05011098,E05011098,0.0
E05011099,E05011099,0.0
E05011100,E05011100,1.0000000003174137e-05
E05011101,E05011101,9.999999999996123e-06
E05011102,E05011102,0.0
E05011103,E05011103,0.0
E05011104,E05011104,0.0
E05011105,E05011105,0.0
E05011106,E05011106,0.0
E05011107,E05011107,0.0
E05011108,E05011108,0.0
E05011109,E05011109,0.0
E05011110,E05011110,0.0
E05011111,E05011111,1.0000000000003062e-05
E05011112,E05011112,1.0000000003174137e-05
E05011113,E05011113,0.0
E05011114,E05011114,0.0
E05011115,E05011115,0.0
E05011116,E05011116,0.0
E05011117,E05011117,9.999999996068709e-06
E05011118,E05011118,0.0
E05011119,E05011119,0.0
E05011120,E05011120,0.0
E05011121,E05011121,0.0
E05011122,E05011122,0.0
E05011123,E05011123,0.0
E05011124,E05011124,0.0
E05011125,E05011125,0.0
E05011126,E05011126,0.0
E05011127,E05011127,0.0
E05011128,E05011128,0.0
E05011129,E05011129,1.0000000003174137e-05
E05011130,E05011130,0.0
E05011131,E05011131,0.0
E05011132,E05011132,0.0
E05011133,E05011133,0.0
E05011134,E05011134,0.0
E05011135,E05011135,0.0
E05011136,E05011136,0.0
E05011137,E05011137,0.0
E05011138,E05011138,0.0
E05011139,E05011139,0.0
E05011140,E05011140,0.0
E05011141,E05011141,0.0
E05011142,E05011142,0.0
E05011143,E05011143,0.0
E05011144,E05011144,0.0
E05011145,E05011145,0.0
E05011146,E05011146,0.0
E05011147,E05011147,0.0
E05011148,E05011148,0.0
E05011149,E05011149,0.0
E05011150,E05011150,0.0
E05011151,E05011151,0.0
E05011152,E05011152,0.0
E05011153,E05011153,1.0000000000065512e-05
E05011154,E05011154,0.0
E05011155,E05011155,0.0
E05011156,E05011156,0.0
E05011157,E05011157,0.0
E05011158,E05011158,0.0
E05011159,E05011159,1.0000000000065512e-05
E05011160,E05011160,0.0
E05011161,E05011161,0.0
E05011162,E05011162,0.0
E05011163,E05011163,0.0
E05011164,E05011164,9.999999996068709e-06
E05011165,E05011165,0.0
E05011166,E05011166,0.0
E05011167,E05011167,0.0
E05011168,E05011168,0.0
E05011169,E05011169,0.0
E05011170,E05011170,0.0
E05011171,E05011171,0.0
E05011172,E05011172,0.0
E05011173,E05011173,0.0
E05011174,E05011174,0.0
E05011175,E05011175,0.0
E05011176,E05011176,0.0
E05011177,E05011177,0.0
E05011178,E05011178,2.0000000000131024e-05
E05011179,E05011179,0.0
E05011180,E05011180,0.0
E05011181,E05011181,0.0
E05011182,E05011182,9.999999996068709e-06
E05011183,E05011183,0.0
E05011184,E05011184,0.0
E05011185,E05011185,0.0
E05011186,E05011186,0.0
E05011187,E05011187,9.999999996068709e-06
E05011188,E05011188,0.0
E05011189,E05011189,0.0
E05011190,E05011190,0.0
E05011191,E05011191,5.099019513756829e-05
E05011192,E05011192,0.0
E05011193,E05011193,4.4721359549692964e-05
E05011194,E05011194,2.999999999997449e-05
E05011195,E05011195,0.0
E05011196,E05011196,0.0
E05011197,E05011197,0.0
E05011198,E05011198,0.0
E05011199,E05011199,1.9999999999242846e-05
E05011200,E05011200,0.0
E05011201,E05011201,0.0
E05011202,E05011202,0.0
E05011203,E05011203,0.0
E05011204,E05011204,0.0
E05011205,E05011205,0.0
E05011206,E05011206,0.0
E05011207,E05011207,0.0
E05011208,E05011208,0.0
E05011209,E05011209,0.0
E05011210,E05011210,0.0
E05011211,E05011211,0.0
E05011212,E05011212,0.0
E05011213,E05011213,0.0
E05011214,E05011214,0.0
E05011215,E05011215,0.0
E05011216,E05011216,0.0
E05011217,E05011217,1.3999999999986246e-05
E05011218,E05011218,0.0
E05011219,E05011219,0.0
E05011220,E05011220,1.0000000003174137e-05
E05011221,E05011221,0.0
E05011222,E05011222,1.7204650535941576e-05
E05011223,E05011223,1.7204650531789044e-05
E05011224,E05011224,1.8027756375140193e-05
E05011225,E05011225,0.0
E05011226,E05011226,9.999999996068709e-06
E05011227,E05011227,0.0
E05011228,E05011228,0.0
E05011229,E05011229,1.4000000000014001e-05
E05011230,E05011230,0.0
E05011231,E05011231,1.4999999999987246e-05
E05011232,E05011232,1.4999999999987246e-05
E05011233,E05011233,0.0
E05011234,E05011234,1.0000000003174137e-05
E05011235,E05011235,0.0
E05011236,E05011236,0.0
E05011237,E05011237,0.0
E05011238,E05011238,1.4999999999997654e-05
E05011239,E05011239,0.0
E05011240,E05011240,0.0
E05011241,E05011241,0.0
E05011242,E05011242,0.0
E05011243,E05011243,0.0
E05011244,E05011244,0.0
E05011245,E05011245,1.5000000000001124e-05
E05011246,E05011246,1.4999999999987246e-05
E05011247,E05011247,0.0
E05011248,E05011248,0.0
E05011249,E05011249,1.0049875617208863e-05
E05011250,E05011250,0.0
E05011251,E05011251,0.0
E05011252,E05011252,2.9000000000001247e-05
E05011253,E05011253,0.0
E05011254,E05011254,1.7204650531800337e-05
E05011255,E05011255,1.4000000000000123e-05
E05011256,E05011256,0.0
E05011257,E05011257,0.0
E05011258,E05011258,0.0
E05011259,E05011259,0.0
E05011260,E05011260,0.0
E05011261,E05011261,0.0
E05011262,E05011262,0.0
E05011263,E05011263,0.0
E05011264,E05011264,0.0
E05011265,E05011265,0.0
E05011266,E05011266,0.0
E05011267,E05011267,0.0
E05011268,E05011268,0.0
E05011269,E05011269,0.0
E05011270,E05011270,0.0
E05011271,E05011271,0.0
E05011272,E05011272,0.0
E05011273,E05011273,0.0
E05011274,E05011274,0.0
E05011275,E05011275,0.0
E05011276,E05011276,0.0
E05011277,E05011277,0.0
E05011278,E05011278,0.0
E05011279,E05011279,0.0
E05011280,E05011280,0.0
E05011281,E05011281,0.0
E05011282,E05011282,0.0
E05011283,E05011283,0.0
E05011284,E05011284,0.0
E05011285,E05011285,0.0
E05011286,E05011286,0.0
E05011287,E05014031,0.0035020279838972063
E05011288,E05014032,0.0214412056563991
E05011289,E05011289,0.0
E05011290,E05014169,0.0
E05011291,E05011291,0.0
E05011292,E05011292,0.0
E05011293,E05011293,0.0
E05011294,E05011294,0.0
E05011295,E05011295,0.0
E05011296,E05011296,0.0
E05011297,E05011297,0.0
E05011298,E05011298,0.0
E05011299,E05013880,0.0031833958283572863
E05011300,E05011300,0.0
E05011301,E05011301,0.0
E05011302,E05013881,0.0020378618697010236
E05011303,E05014170,0.0008320600939836393
E05011304,E05011304,0.0
E05011305,E05011305,0.0
E05011306,E05011306,0.0
E05011307,E05011307,0.0
E05011308,E05014333,0.060627506958475
E05011309,E05014259,0.08254371205609659
E05011310,E05014259,0.046554299479209665
E05011311,E05014309,0.07675222537490302
E05011312,E05014257,0.005685991558205093
E05011313,E05014258,0.005341479195878947
E05011314,E05014331,0.0038867209830395935
E05011315,E05014257,0.006915735680317498
E05011316,E05014267,0.0026405491853044322
E05011317,E05014324,0.006641460682711409
E05011318,E05014278,0.008084602649480823
E05011319,E05014279,0.007860101780511468
E05011320,E05014273,0.01284168991994274
E05011321,E05014279,0.008665806367558147
E05011322,E05014257,0.009284223176981325
E05011323,E05014302,0.014240172049523181
E05011324,E05014258,0.003574045327073171
E05011325,E05014302,0.003207397699067079
E05011326,E05014331,0.01258358057151682
E05011327,E05014267,0.008030473211459412
E05011328,E05014273,0.004311473066129773
E05011329,E05014324,0.01071508282749129
E05011330,E05014331,0.009632372501101525
E05011331,E05014286,0.0
E05011332,E05014289,0.007362567486958558
E05011333,E05014289,0.01060803940414696
E05011334,E05014288,0.017290936932392188
E05011335,E05014288,0.007686936971253836
E05011336,E05014304,0.05766213662361569
E05011337,E05014292,0.06706401866873175
E05011338,E05014332,0.048347761065017564
E05011339,E05014304,0.03614312106058263
E05011340,E05014305,0.00989526149225142
E05011341,E05014308,0.004997999599839711
E05011342,E05014308,0.013000680751407248
E05011343,E05014309,0.010080044642758159
E05011344,E05014309,0.008195883112882028
E05011345,E05014323,0.03117895604410127
E05011346,E05014332,0.039781961992846136
E05011347,E05014333,0.03140894776970373
E05011348,E05011348,0.0
E05011349,E05011349,0.0
E05011350,E05011350,0.0
E05011351,E05011351,0.0
E05011352,E05011352,0.0
E05011353,E05011353,0.0
E05011354,E05011354,0.0
E05011355,E05011355,0.0
E05011356,E05011356,0.0
E05011357,E05011357,0.0
E05011358,E05011358,0.0
E05011359,E05011359,0.0
E05011360,E05011360,0.0
E05011361,E05011361,0.0
E05011362,E05011362,0.0
E05011363,E05011363,0.0
E05011364,E05011364,0.0
E05011365,E05011365,0.0
E05011366,E05011366,0.0
E05011367,E05011367,0.0
E05011368,E05011368,1.0000000000065512e-05
E05011369,E05011369,0.0
E05011370,E05011370,0.0
E05011371,E05011371,0.0
E05011372,E05011372,0.0
E05011373,E05011373,1.9999999999686935e-05
E05011374,E05011374,0.0
E05011375,E05011375,0.0
E05011376,E05011376,0.0
E05011377,E05011377,0.0
E05011378,E05011378,0.0
E05011379,E05011379,0.0
E05011380,E05011380,0.0
E05011381,E05011381,0.0
E05011384,E05011384,0.0
E05011385,E05011385,0.0
E05011387,E05011387,0.0
E05011388,E05011388,0.0
E05011389,E05011389,0.0
E05011390,E05011390,0.0
E05011391,E05011391,0.0
E05011394,E05011394,0.0
E05011395,E05011395,0.0
E05011396,E05011396,0.0
E05011397,E05011397,0.0
E05011399,E05011399,0.0
E05011400,E05011400,0.0
E05011401,E05011401,0.0
E05011402,E05011402,0.0
E05011403,E05011403,0.0
E05011404,E05011404,0.0
E05011405,E05011405,0.0
E05011406,E05011406,0.0
E05011407,E05011407,0.0
E05011409,E05011409,0.0
E05011410,E05011410,0.0
E05011411,E05011411,0.0
E05011413,E05011413,0.0
E05011414,E05011414,0.0
E05011415,E05011415,0.0
E05011416,E05011416,0.0
E05011417,E05011417,0.0
E05011418,E05011418,0.0
E05011419,E05011419,0.0
E05011420,E05011420,0.0
E05011421,E05011421,0.0
E05011422,E05011422,0.0
E05011423,E05011423,0.0
E05011424,E05011424,0.0
E05011425,E05011425,0.0
E05011426,E05011426,0.0
E05011427,E05011427,0.0
E05011428,E05011428,0.0
E05011429,E05011429,0.0
E05011430,E05011430,0.0
E05011431,E05011431,0.0
E05011432,E05011432,0.0
E05011433,E05011433,0.0
E05011434,E05011434,0.0
E05011435,E05011435,0.0
E05011436,E05011436,0.0
E05011437,E05011437,0.0
E05011438,E05011438,7.071067811974603e-05
E05011439,E05011439,0.0
E05011440,E05011440,0.0
E05011441,E05011441,1.0000000000065512e-05
E05011442,E05011442,0.0
E05011443,E05011443,0.0
E05011444,E05011444,0.0
E05011445,E05011445,0.0
E05011446,E05011446,1.999999999990898e-05
E05011447,E05011447,0.0
E05011448,E05011448,0.0
E05011449,E05011449,0.0
E05011450,E05011450,0.0
E05011451,E05011451,0.0
E05011452,E05011452,0.0
E05011453,E05011453,0.0
E05011454,E05011454,0.0
E05011455,E05011455,0.0
E05011456,E05011456,0.0
E05011457,E05011457,0.0
E05011458,E05011458,0.0
E05011459,E05011459,0.0
E05011460,E05011460,0.0
E05011461,E05011461,0.0
E05011462,E05011462,0.0
E05011463,E05011463,0.0
E05011464,E05011464,0.0
E05011465,E05011465,1.0000000000010001e-05
E05011466,E05011466,0.0
E05011467,E05011467,0.0
E05011468,E05011468,0.0
E05011469,E05011469,0.0
E05011470,E05011470,9.999999999999593e-06
E05011471,E05011471,0.0
E05011472,E05011472,1.4142135625972663e-05
E05011473,E05011473,0.0
E05011474,E05011474,0.0
E05011475,E05011475,0.0
E05011476,E05011476,0.0
E05011477,E05011477,0.0
E05011478,E05011478,0.0
E05011479,E05011479,0.0
E05011480,E05011480,1.0000000003174137e-05
E05011481,E05011481,0.0
E05011482,E05011482,2.236067977323904e-05
E05011483,E05011483,9.999999999996123e-06
E05011484,E05011484,0.0
E05011485,E05011485,0.0
E05011486,E05011486,0.0
E05011487,E05011487,1.9999999999992246e-05
E05011488,E05011488,4.24264068729035e-05
E05011489,E05011489,1.0000000003174137e-05
E05011490,E05014249,0.07288195730082916
E05011491,E05014236,0.0
E05011492,E05014219,0.021613865919820837
E05011493,E05014221,0.04722484621467779
E05011494,E05014220,0.0352865413436901
E05011495,E05014226,0.01593180780702658
E05011496,E05014239,0.01401254081171558
E05011497,E05014226,0.0513284034429277
E05011498,E05014233,0.002255149662442678
E05011499,E05014235,0.004063619076637712
E05011500,E05014233,0.04701425528496747
E05011501,E05014231,0.0170773680641961
E05011502,E05014235,0.009753163589319153
E05011503,E05014232,0.006837901724942252
E05011504,E05014245,0.03601217155351824
E05011505,E05014246,0.00955230862147979
E05011506,E05014246,0.02090086361852082
E05011507,E05014249,0.06092182285519819
E05011508,E05011508,0.0
E05011509,E05011509,0.0
E05011510,E05011510,0.0
E05011511,E05011511,0.0
E05011512,E05011512,0.0
E05011513,E05011513,0.0
E05011514,E05011514,0.0
E05011515,E05011515,0.0
E05011516,E05011516,0.0
E05011517,E05011517,0.0
E05011518,E05011518,0.0
E05011519,E05011519,0.0
E05011520,E05011520,0.0
E05011521,E05011521,0.0
E05011522,E05011522,0.0
E05011523,E05011523,0.0
E05011524,E05011524,0.0
E05011525,E05011525,0.0
E05011526,E05011526,0.0
E05011527,E05011527,0.0
E05011528,E05011528,0.0
E05011529,E05011529,0.0
E05011530,E05011530,0.0
